	id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
YLR442C	YLR442C	119.272732044084	-0.47416883156916	0.479482856427754	-0.988917174436257	0.322703666943456	0.411422589744846
YML083C	YML083C	17.3142394416564	-0.842532863877395	0.851903438941442	-0.989000425827966	0.32266293332576	0.411422589744846
YPL117C	YPL117C	2043.96989832913	0.438373761916434	0.444206214360464	0.986869944058691	0.323706400317626	0.412523501311736
YLR131C	YLR131C	129.615760586171	-0.475640308635432	0.481970220075783	-0.98686659221527	0.32370804371329	0.412523501311736
YBL084C	YBL084C	338.691758636117	0.470929475433709	0.477466216331016	0.986309521650479	0.32398124875153	0.412781852063892
YNCI0001W	YNCI0001W	31.8751683136003	0.708496634102888	0.718721853562745	0.985773050576979	0.324244493073449	0.41293759424466
YLL060C	YLL060C	63.3370658771729	-0.549216211712718	0.557108495100129	-0.985833489424727	0.324214828999668	0.41293759424466
YBR098W	YBR098W	72.3673405544349	-0.523751124150942	0.531633003591136	-0.98517420967669	0.324538506508297	0.413222181004151
YHR017W	YHR017W	198.929180174883	-0.4369164170547	0.443683319250984	-0.984748351126413	0.324747696216438	0.413398664798886
YHR009C	YHR009C	915.743627486345	0.390668019708222	0.397380907966316	0.983107169661349	0.325554695993421	0.414335909264117
YPR052C	YPR052C	59.7006531435565	-0.591900618423015	0.602159481399357	-0.982963212748056	0.325625544479314	0.414336044756755
YFR035C	YFR035C	5.75707905410479	1.31526197526274	1.33949267120816	0.981910542352155	0.326143921587442	0.414905505807482
YNL005C	YNL005C	550.224173903273	-0.441091993899511	0.450375630631068	-0.979386902620489	0.327388846075806	0.416308395889273
YNL252C	YNL252C	344.275848572373	-0.475850893973733	0.485853020320139	-0.979413267123841	0.327375824405455	0.416308395889273
YDR381C-A	YDR381C-A	143.811779593763	-0.458579924672799	0.468783193727905	-0.978234567297591	0.327958323588128	0.416942023281022
YBR268W	YBR268W	110.087580798675	-0.479241689561665	0.490029885469771	-0.977984616391788	0.328081932665297	0.417008654431564
YNL063W	YNL063W	140.902179631475	0.456175638771189	0.467646952615694	0.975470140925023	0.329327105905511	0.418500511887303
YKL167C	YKL167C	231.06032888991	-0.436876762044273	0.448035908175463	-0.975093188006662	0.329514037319452	0.418647227023868
YGL106W	YGL106W	558.792656693224	0.402264900256277	0.412795164994132	0.974490338960234	0.329813133735561	0.418936353131464
YIL159W	YIL159W	75.6971960806625	0.557198151286733	0.572539516414731	0.973204705198226	0.330451572791059	0.419656301352392
YOL058W	YOL058W	739.428501609122	-0.597005526639239	0.613662085786883	-0.972857115449318	0.330624321324437	0.419784662908569
YIR005W	YIR005W	124.966470197798	0.469967809286068	0.483582851686851	0.971845481382786	0.331127425527295	0.420332321481008
YPR075C	YPR075C	837.169011045574	-0.40923476701082	0.421287893031775	-0.971389811527182	0.331354200171565	0.420529046674942
YDR437W	YDR437W	15.9430591582987	0.814476539112915	0.83915990263268	0.970585625644974	0.331754666828812	0.420946075306835
YGR163W	YGR163W	237.459797567062	0.43075065356678	0.445009554458243	0.967958214045939	0.333065238957513	0.422517458214025
YJR127C	YJR127C	173.058452577221	-0.447027410178928	0.462015348181861	-0.967559653457586	0.333264335430815	0.422678478262946
YBL005W	YBL005W	133.409293441594	0.454620628698567	0.469933880460757	0.96741402908176	0.333337099610108	0.422679236288461
YOR087W	YOR087W	46.7488469441254	0.666617068691918	0.68932276773007	0.96706086016436	0.333513610217288	0.422811518407501
YNR040W	YNR040W	57.0678384638958	0.687243652571903	0.711715567063144	0.965615597545207	0.334236567533028	0.42363635058233
YHR184W	YHR184W	25.3695855620184	-0.752800424290212	0.7804214035277	-0.964607609283094	0.334741386682242	0.424184401081326
YOR093C	YOR093C	160.460850476092	0.438373490580268	0.454626498875648	0.964249755930251	0.334920724374705	0.424228088811126
YNCG0003C	YNCG0003C	5.84086069806353	-1.48268439123531	1.53758080308369	-0.964296893055453	0.334897098132867	0.424228088811126
YBR115C	YBR115C	480.376516274717	0.40051714231646	0.415690816944173	0.963497691050148	0.33529782232365	0.424613912508025
YGL240W	YGL240W	41.935458784992	-0.632238287308286	0.657969057674696	-0.960893646796486	0.336605645545545	0.426177964971953
YIR017C	YIR017C	55.3992620152058	0.555326073953693	0.578223822019214	0.96039985349348	0.336854011820552	0.426400247943153
YOR151C	YOR151C	1081.24698207172	0.390563296348628	0.406755607122319	0.960191548708458	0.336958819500402	0.42644075320092
YMR298W	YMR298W	409.229735653497	-0.397953636260524	0.415122641552186	-0.958641125361255	0.337739567227792	0.427336497138297
YOL069W	YOL069W	110.525540322771	-0.464105496489654	0.484871614423558	-0.957171924863879	0.33848048513821	0.428181468996651
YPR161C	YPR161C	366.678205158687	0.414787907956652	0.433456704389273	0.956930424091781	0.338602373778337	0.428243166318229
YBL097W	YBL097W	25.2330104451738	-0.736876681538468	0.771723246033434	-0.95484577576991	0.339655694506996	0.429482599897987
YML032C	YML032C	183.053268496402	-0.465252850410797	0.487872760904415	-0.953635635546275	0.340268110941048	0.430164110896119
YGL041W-A	YGL041W-A	226.69754865221	-0.418035635669652	0.43887607824441	-0.952514061239968	0.340836338185617	0.430789476209141
YLL027W	YLL027W	405.304376563788	-0.526649294082545	0.553283906593161	-0.951860858063595	0.341167552748105	0.43111507150931
YGL089C	YGL089C	16.8583051373968	0.788463039358241	0.828869662544123	0.951250932430247	0.341477008888894	0.43141303733008
YIL122W	YIL122W	316.321895012853	-0.519858479744109	0.546671590327147	-0.950952068742053	0.341628708025048	0.431511611581347
YKR095W-A	YKR095W-A	43.332298746375	0.599239877264341	0.631781071192592	0.948492926724089	0.342878572002342	0.432281735979763
YOL001W	YOL001W	150.618803304863	0.525986980688288	0.554662746428355	0.948300537714639	0.342976477223487	0.432281735979763
YHR178W	YHR178W	59.1496264192117	0.520731115789048	0.548620959923923	0.949163728380442	0.342537346161792	0.432281735979763
YKL183W	YKL183W	90.1928920793672	0.484904371294223	0.511317171880535	0.948343607375496	0.342954557867192	0.432281735979763
YER154W	YER154W	235.691193186158	0.465377167982272	0.490287337301108	0.949192713285316	0.342522606909297	0.432281735979763
YLR056W	YLR056W	1428.53407144625	0.434737703224958	0.457902135857933	0.949411826635023	0.34241119765221	0.432281735979763
YLR417W	YLR417W	182.422284175006	-0.48647890086435	0.512752575120601	-0.948759546941189	0.342742920648914	0.432281735979763
YLL053C	YLL053C	66.1198978868972	-0.515668752938373	0.543567236712294	-0.948675192525103	0.342785834879467	0.432281735979763
YNR065C	YNR065C	51.464242339873	-0.596164984657875	0.628013737426289	-0.949286534879101	0.342474900022928	0.432281735979763
YNL332W	YNL332W	3.46690689727245	-1.74528115690415	1.83975811021478	-0.94864707877298	0.342800138154412	0.432281735979763
YMR122C	YMR122C	8.35511254010332	1.05023382319421	1.10844504608798	0.947483889165986	0.343392261953205	0.432712667439742
YPL258C	YPL258C	127.596674220006	-0.477869612912081	0.504493047230818	-0.947227351368125	0.343522940873604	0.432784225574682
YOR105W	YOR105W	7.39598478339814	1.10680786282264	1.16996136170269	0.946020867912993	0.344137942683324	0.433465791461555
YOL145C	YOL145C	650.025547167336	0.387226377838557	0.409395915420755	0.945848171056094	0.344226031921854	0.433483523751086
YGR286C	YGR286C	182.229627057615	-0.486548031967499	0.514962807141985	-0.944821694342963	0.344749914266347	0.434049924303095
YFL017C	YFL017C	130.409990204755	-0.451321229178782	0.478707935235296	-0.942790365396694	0.345788140746341	0.435263516086679
YPR129W	YPR129W	514.468145800297	0.410993546249858	0.436413256035425	0.941753121762406	0.346319050868287	0.435831569865371
YKL222C	YKL222C	110.674075641253	-0.497761767733313	0.528623882500328	-0.941618008968794	0.346388246153884	0.435831569865371
YDL183C	YDL183C	59.0872645274206	0.578333719404026	0.616377837225988	0.938277927069571	0.348101600113348	0.437893271448428
YDR421W	YDR421W	149.114036328526	-0.432961815627872	0.461680037624129	-0.937796266557147	0.34834912011253	0.438110542516445
YJL126W	YJL126W	145.205517445833	-0.451286870399446	0.481574549140737	-0.937106977942807	0.348703532419722	0.438462127389934
YLR172C	YLR172C	821.214855507249	-0.386634092441775	0.412654000331139	-0.936944976012632	0.348786862372047	0.43847277375254
YLR288C	YLR288C	179.845182298726	0.427005241337294	0.455825367898504	0.936773754619934	0.348874948346967	0.438489393233517
YEL008W	YEL008W	11.6034790487438	-1.02175983669055	1.09232163906935	-0.93540199163415	0.349581170905847	0.439282754343605
YDR213W	YDR213W	100.836169405244	0.487807677197883	0.521946709245983	0.934592878078649	0.349998150720619	0.439712391413699
YIL023C	YIL023C	294.818964787887	0.429523727108877	0.459972799918307	0.933802449156041	0.350405805931117	0.440130131961946
YML054C-A	YML054C-A	10.302315806647	0.945416793510821	1.01395341908727	0.932406534376949	0.351126469114098	0.440924708405371
YML062C	YML062C	268.413398672559	0.4035130708849	0.433025845581162	0.931845235111421	0.351416513372511	0.440924708405371
YMR207C	YMR207C	153.039070259557	-0.43108048029453	0.462745676148928	-0.931571060549019	0.351558244756368	0.440924708405371
YGR046W	YGR046W	477.504957225044	-0.458050451307997	0.491704014696138	-0.93155727351761	0.351565372759618	0.440924708405371
YPL194W	YPL194W	49.5078385096502	-0.544854351829029	0.584844231552656	-0.931623024446251	0.351531379837183	0.440924708405371
YKL208W	YKL208W	56.2672946155427	-0.566757919526241	0.608048196968057	-0.93209374248998	0.351288081624355	0.440924708405371
YKL045W	YKL045W	240.734016676598	-0.570108471138018	0.611747622064478	-0.931934102521004	0.351370582157624	0.440924708405371
YGR172C	YGR172C	201.308201686248	0.435142970829517	0.46731636082397	0.931152870535658	0.351774492994328	0.441092529537096
YJL201W	YJL201W	143.885511289063	0.458862479066003	0.492915901092139	0.93091433660248	0.351897877857502	0.441152797647986
YNR028W	YNR028W	296.054799978366	0.395520195809214	0.425096916890746	0.930423581290914	0.352151813776277	0.441376668796845
YDL219W	YDL219W	90.0254295226171	0.606241165338281	0.651955374011731	0.929881383763811	0.352432502750081	0.441539501306358
YLR236C	YLR236C	5.09665783231134	-1.39922000407002	1.50452320301131	-0.93000892327182	0.352366464386711	0.441539501306358
YGR125W	YGR125W	460.734441502257	0.389159431818052	0.418779414818157	0.929270680573049	0.35274882577127	0.441746819016961
YBL080C	YBL080C	51.0430300470905	-0.63154516608474	0.679510704349933	-0.929411651710359	0.352675791681507	0.441746819016961
YKL214C	YKL214C	176.923974069586	-0.432304206678989	0.465385922105366	-0.928915521817424	0.352932868240084	0.441882815152238
YOR099W	YOR099W	602.350823461348	-0.379810121453234	0.409071428732033	-0.928468953772944	0.353164364980673	0.442078154668049
YKR083C	YKR083C	21.0786094371145	-0.836156892942604	0.90164879861423	-0.927364284439481	0.353737427796949	0.442700879189473
YNL328C	YNL328C	15.3206706893853	-0.899356794943002	0.970353133651633	-0.926834534514813	0.354012451432968	0.442950422568445
YDR139C	YDR139C	239.219514626947	-0.406227579004713	0.438440291531592	-0.926528849768002	0.35417121141254	0.443054418035721
YGL086W	YGL086W	313.36479227891	0.422489787433842	0.456252996232387	0.925998932440219	0.35444653504658	0.443304154552172
YGL241W	YGL241W	88.4953406871291	0.47734084476224	0.515583500310571	0.925826455801446	0.354536176089958	0.443321601912657
YDR520C	YDR520C	144.030624992052	0.464458006252795	0.502266077725557	0.92472501498813	0.355108963982913	0.443885797354365
YEL015W	YEL015W	628.684179313988	0.374330564995128	0.404827263817348	0.924667379033098	0.355138952774894	0.443885797354365
YER038C	YER038C	148.579649491631	0.436051064752177	0.47223517866815	0.923376919910916	0.355810815145269	0.444630668723243
YGL198W	YGL198W	193.2464658183	-0.430520178519267	0.466521343477201	-0.922830615444944	0.356095483493682	0.444891477564526
YCL058C	YCL058C	48.1484073207242	-0.565852105575393	0.613574957623552	-0.922221643084988	0.356412976025491	0.44519317564114
YIL144W	YIL144W	376.588415621052	-0.443327454265854	0.481068094301394	-0.921548237177635	0.356764269155164	0.445536956170959
YPL071C	YPL071C	174.040409915711	-0.470743055027281	0.510942458947526	-0.921323031162744	0.356881800191543	0.445588723880167
YNL317W	YNL317W	159.81621935931	-0.425963219890819	0.462869134935841	-0.920267064145165	0.357433215968552	0.446182085662363
YIR031C	YIR031C	59.265587570881	0.504866532305124	0.549122114952148	0.919406664852898	0.357882904544076	0.446648236078128
YKR098C	YKR098C	157.185102405418	0.418732468531064	0.455545169415409	0.919189789825702	0.357996310658368	0.446694587031543
YLL038C	YLL038C	93.169060812423	0.460248696359552	0.502522784429143	0.915876275903363	0.359731791255125	0.448705627728654
YMR098C	YMR098C	219.952821490572	-0.415003084298532	0.453221389785071	-0.915674091408917	0.359837857852397	0.448705627728654
YMR100W	YMR100W	252.066606080755	-0.417701337270707	0.45614519721675	-0.915720125563933	0.359813706468772	0.448705627728654
YBR263W	YBR263W	939.814145728173	-0.367446930025536	0.401453932894196	-0.91529039802028	0.3600391985614	0.448861129411265
YDL165W	YDL165W	327.516856903029	-0.389991034052138	0.4261909702437	-0.915061700695201	0.360159239693447	0.448915230237182
YKL080W	YKL080W	975.089460666738	0.376397184826485	0.411411206015278	0.914892884109986	0.360247866091117	0.448930159935249
YER159C	YER159C	718.559416500919	-0.38586304425726	0.422044068939932	-0.914271927162609	0.360573977773929	0.449240967415849
YGR072W	YGR072W	457.600600936594	0.385678327876994	0.423289988696865	0.911144459296897	0.362219263635038	0.451194859019654
YBR162C	YBR162C	858.393585953513	0.414199095519317	0.454796564348814	0.910734882336623	0.362435080009315	0.451367693730504
YNCM0013W	YNCM0013W	8.62562856065658	1.0254084157771	1.12625913281122	0.910455139411484	0.362582529851773	0.451455331067567
YOR008C	YOR008C	538.365306899106	-0.431138553913713	0.473811811335657	-0.909936273429634	0.362856118627211	0.451699954686414
YER090W	YER090W	485.089847504678	0.434023211327444	0.477167515380369	0.90958247855885	0.363042742435356	0.451741904250945
YLR378C	YLR378C	651.858977467957	-0.410242238324195	0.451023834144568	-0.909579954022338	0.363044074322896	0.451741904250945
YPL193W	YPL193W	430.700439091652	0.498955033362991	0.549215478153328	0.908486838427548	0.363621064373335	0.452363758291126
YBR025C	YBR025C	4389.99315576947	0.354676994649575	0.390485624705621	0.908297187423888	0.363721228106914	0.452392277133616
YJR128W	YJR128W	1.82632152316885	-2.14425925817252	2.36147963506987	-0.908015138614178	0.363870223439213	0.45248150715148
YDR386W	YDR386W	76.6095051177083	-0.476233027111395	0.524607935778787	-0.907788454256646	0.363989999563021	0.452534372201362
YCR106W	YCR106W	52.956264624167	-0.531756076807521	0.585950238187755	-0.907510641948287	0.36413682443531	0.452620836315282
YMR313C	YMR313C	428.328857954372	0.412438503449899	0.455093515904157	0.906271983749289	0.364791910539957	0.45333889667569
YLR451W	YLR451W	373.686356547996	0.396975766933365	0.438342466619716	0.905629267441617	0.365132112282482	0.453665418251696
YER147C	YER147C	167.025558006473	0.409865952260583	0.45296604418343	0.90484917693876	0.365545294855351	0.453930900509679
YMR167W	YMR167W	153.625412873437	-0.418125007269747	0.462125398362852	-0.904786901457952	0.365578292249301	0.453930900509679
YOL057W	YOL057W	198.752065240527	-0.482315922014685	0.532964931624922	-0.904967462951425	0.365482624743979	0.453930900509679
YBL088C	YBL088C	271.491820777966	-0.419152219186691	0.464159356279526	-0.903035161342884	0.366507233940729	0.454987890884029
YLL018C-A	YLL018C-A	184.27940122954	-0.467350543543105	0.517745370848033	-0.902664842328992	0.36670380115246	0.455135444659876
YPL274W	YPL274W	776.253632066983	-0.421529596676701	0.46726284938794	-0.902125211171517	0.366990357765084	0.455394602845359
YDR432W	YDR432W	3023.16411037358	-0.396579470553503	0.43976133087314	-0.901806145088065	0.367159854869535	0.455508424056527
YIL161W	YIL161W	240.680068436045	0.495751509931856	0.550486724776594	0.900569419059195	0.36781730031877	0.456140695689756
YER038W-A	YER038W-A	3.40099049653116	-1.72319945734279	1.91348721105248	-0.900554467983602	0.367825252815898	0.456140695689756
YCR059C	YCR059C	250.631834798797	0.399621456196811	0.443927263596717	0.900195795498256	0.36801606328603	0.456280711826054
YGR213C	YGR213C	20.7201555017686	0.688542698530098	0.765796677801525	0.899119464068178	0.368589031605644	0.456894382669684
YHR126C	YHR126C	4.3873853064488	1.42393666320005	1.58464162101804	0.898585929028704	0.368873256358109	0.457021001463191
YIL117C	YIL117C	226.947784216152	0.627886121542814	0.698875152151498	0.898423873863389	0.368959613362889	0.457021001463191
YAL015C	YAL015C	173.227683152299	-0.453216653375634	0.504444912968236	-0.898446275746609	0.368947674953487	0.457021001463191
YGL081W	YGL081W	18.8282882118773	-0.789315369233287	0.87863581148486	-0.898341905617727	0.36900329792034	0.457021001463191
YNL180C	YNL180C	611.321670397145	0.424690400328353	0.47326896860345	0.897355264135645	0.369529375836957	0.457575804286904
YKL178C	YKL178C	16.1859346299664	-0.825406472886802	0.921071984217942	-0.896136770013293	0.370179720826379	0.458284215785268
YNL167C	YNL167C	134.88699737411	-0.431807792581773	0.482919400847561	-0.894161203347634	0.371235646752796	0.459494332846814
YGL155W	YGL155W	163.966351090579	0.406246213472452	0.454469677417797	0.893890689871014	0.371380379565025	0.459535284035604
YOL015W	YOL015W	12.7649020485946	-0.874471727693469	0.978368505079438	-0.89380608958019	0.371425650439568	0.459535284035604
YOR002W	YOR002W	266.357613611933	-0.392099299335922	0.439592215112512	-0.891961426649844	0.372413608020018	0.460660296129514
YGR029W	YGR029W	266.61683993213	-0.383072002428544	0.429906159040422	-0.891059582127378	0.372897206650164	0.461161093612755
YKR068C	YKR068C	363.357880010963	0.378023631222481	0.424685543269936	0.890125970175075	0.37339824957546	0.461683248419563
YGR066C	YGR066C	20.1920691672847	-0.729703842528816	0.821317909350914	-0.88845480443194	0.37429615670004	0.462695776655157
YLR127C	YLR127C	143.048810242187	-0.455551601228913	0.513322177448198	-0.887457470654258	0.374832653760768	0.463261205544803
YKL006C-A	YKL006C-A	192.358609405286	0.39488515125218	0.445195154703089	0.886993371514878	0.375082469190317	0.463472156550145
YOR017W	YOR017W	116.292163637541	0.428346596705583	0.483057110835758	0.886741105962568	0.375218301921216	0.463542205094402
YGR156W	YGR156W	146.14122582998	-0.417370833438916	0.471003720029198	-0.886130651819571	0.375547127527197	0.463850595935637
YJL004C	YJL004C	226.770413792605	-0.425417350289983	0.480202453334018	-0.885912488235606	0.375664686100103	0.463897968899074
YGR165W	YGR165W	314.109521080255	0.47473057294248	0.536278655683733	0.885231153451779	0.37603197315557	0.464253639707456
YNL212W	YNL212W	377.498470050483	-0.389289759369504	0.440268626130754	-0.884209630812736	0.376583060396348	0.464738092023054
YPL027W	YPL027W	15.8557278944038	-0.823226087325692	0.930888661636487	-0.884344305879152	0.376510377889789	0.464738092023054
YIL049W	YIL049W	44.8586734632378	0.550656470485221	0.622996486811256	0.883883749174414	0.376758970592232	0.464857234202381
YAR031W	YAR031W	9.10503403388503	-0.969597588284443	1.09832538104774	-0.882796305189182	0.377346337152359	0.465483887258081
YJR052W	YJR052W	257.891958713493	0.411768384798039	0.467020714638916	0.881691907641408	0.37794343832299	0.466122282218941
YMR012W	YMR012W	481.723953775506	-0.426090225040459	0.483616752135986	-0.881049349838586	0.37829110991362	0.466452848581909
YMR275C	YMR275C	165.189957319339	0.396469186003952	0.451372369686746	0.878363880091072	0.379746279401537	0.468148591550159
YGR223C	YGR223C	116.222875810345	-0.443536405851322	0.505261156168458	-0.877835947680577	0.380032753229309	0.46840316407072
YJR024C	YJR024C	308.230825400495	-0.377402673277469	0.430060050083008	-0.877558083352836	0.380183585071131	0.468490481330026
YOR008C-A	YOR008C-A	3.49709597691066	-1.58363750071875	1.80496232712786	-0.877379808385646	0.380280376639749	0.46851118342007
YAL034W-A	YAL034W-A	51.3996381152549	-0.521782866703483	0.595829762774635	-0.87572474438616	0.381179690083327	0.469520387974353
YHR131C	YHR131C	333.610325420362	0.38902374789751	0.444655424569363	0.87488811875908	0.381634784386372	0.469982113572536
YPR053C	YPR053C	22.9243075157187	0.655585865430194	0.749744427679322	0.874412454733974	0.381893677129957	0.470138848540098
YDR349C	YDR349C	549.89577095328	0.381218777460874	0.435997835241965	0.874359335406586	0.381922595416389	0.470138848540098
YLR191W	YLR191W	162.474372686305	-0.400596547270193	0.458830272318797	-0.873082208036738	0.382618270856802	0.470698427306929
YLR135W	YLR135W	121.060654400796	-0.426156181109553	0.488045917076219	-0.873188702535543	0.38256023162368	0.470698427306929
YPL107W	YPL107W	510.852414046245	-0.452826185656298	0.518485255948982	-0.873363669382444	0.382464886850984	0.470698427306929
YJR093C	YJR093C	248.72168050383	0.394638930225396	0.452209416244699	0.87269065182811	0.382831714400136	0.470862106518604
YPL105C	YPL105C	903.175705065195	0.348104841065915	0.400458368061802	0.869265993243506	0.384701658792357	0.473062694845021
YLR275W	YLR275W	187.154788276334	0.435750113251367	0.502954452609974	0.866380864092435	0.386281334338512	0.474905494378812
YLR246W	YLR246W	240.859894621951	-0.429140803548934	0.495510097176545	-0.866058645412498	0.386458002072586	0.475022983869703
YJL142C	YJL142C	9.28921596296202	-0.958855654872527	1.10778474421185	-0.865561346536429	0.386730760460091	0.475258511123532
YPL002C	YPL002C	223.519461955289	0.388232435113977	0.448978351037655	0.864701904260451	0.38720242402138	0.475738325465328
YPR063C	YPR063C	441.132390878201	0.372704546382539	0.431205341600125	0.864331932901154	0.387405572978727	0.475888095833978
YJR050W	YJR050W	259.894066770777	-0.39106913716261	0.452763203695521	-0.86373877994202	0.387731405138676	0.476156953703026
YDL008W	YDL008W	104.976463168731	-0.482330682747381	0.558487399077058	-0.863637538724184	0.387787035882437	0.476156953703026
Q0250	Q0250	1.93711898415707	1.95875380146	2.26955103380303	0.863057834913615	0.388105669316105	0.476448313809353
YGR050C	YGR050C	53.6528525404795	-0.541149077638832	0.627280320008539	-0.862690985796374	0.38830738983322	0.476596056633104
YML053C	YML053C	224.253867296834	0.376789394071307	0.437117203480344	0.861987107968516	0.388694612203144	0.476971368882007
YJL043W	YJL043W	13.0633654845307	-0.835360331649274	0.970782918867088	-0.860501679020215	0.389512558378836	0.477874959033273
YOL042W	YOL042W	210.925033918498	0.380501489481969	0.443588648524175	0.857780041820056	0.391013932348399	0.479616461102528
YJL062W	YJL062W	106.013561043728	0.430787048325108	0.502389091776844	0.857476914559401	0.391181367824968	0.479721371723374
YOL131W	YOL131W	9.09370842499353	-1.0149408485034	1.183900591923	-0.857285531764831	0.391287102506134	0.479750588105176
YLR425W	YLR425W	159.219541613399	-0.396590689612291	0.463302948019315	-0.85600726545724	0.391993760703972	0.480415872869463
YPR164W	YPR164W	130.734551272127	-0.422711955634706	0.493736730334581	-0.85614848898978	0.391915650714611	0.480415872869463
YDR046C	YDR046C	1097.6432383584	0.384594554936482	0.449425636808285	0.855746809789895	0.392137842124282	0.480491912410443
YPL189C-A	YPL189C-A	343.615126017814	-0.409332578487212	0.47858865211506	-0.855291024302853	0.392390055286557	0.480609559737152
YIL163C	YIL163C	4.74883708971431	-1.44945805560966	1.69472407814342	-0.855276722802892	0.392397970746638	0.480609559737152
YLR418C	YLR418C	257.870622362968	0.380555329714681	0.445225536991098	0.854747309164994	0.392691053768804	0.480867970295606
YDR510W	YDR510W	658.420578716866	0.359362839359693	0.420533791271097	0.854539746433908	0.392805996553427	0.480884067671142
YPL173W	YPL173W	220.495811128888	-0.444436454367149	0.520157278475059	-0.854427060350094	0.392868407684209	0.480884067671142
YBL059W	YBL059W	49.4892978761378	0.534271647351925	0.625533008472413	0.854106242381431	0.393046125462505	0.481001077483053
YGL019W	YGL019W	524.86914157194	-0.36000673236901	0.421675042572166	-0.853753947999893	0.393241335770413	0.481139440903971
YPR067W	YPR067W	79.6870585857571	-0.480743180005122	0.564002541108005	-0.852377684435043	0.394004501737571	0.481972507660182
YNCC0003C	YNCC0003C	33.1806164995463	0.587052027827494	0.689467903970307	0.851456644242538	0.39451573751389	0.48249711309644
YNL213C	YNL213C	209.826427403159	0.389083583598727	0.457968662762233	0.849585605381761	0.395555517700998	0.483616405135754
YDR054C	YDR054C	970.676887298623	0.372072143158583	0.437983031913806	0.849512688956878	0.395596072563667	0.483616405135754
YIL047C	YIL047C	2379.75699116002	0.404763009746713	0.476655615251048	0.849172855193429	0.395785115400784	0.48374654025509
YOL008W	YOL008W	65.6262845207901	-0.512314966736184	0.605805617822195	-0.845675496668222	0.397733796166456	0.486026881733138
YCL027W	YCL027W	26.3384847076268	-0.605801523598795	0.716700036517434	-0.845265093807566	0.397962845611971	0.48620533724433
YBR276C	YBR276C	348.54817844838	-0.360541246644092	0.426831808550623	-0.844691607845179	0.398283046282909	0.486292224740254
YMR155W	YMR155W	150.844706577496	-0.406721957355584	0.481399903141334	-0.844873367654531	0.398181545551161	0.486292224740254
YNL133C	YNL133C	248.493340336691	-0.423554654505315	0.501362618939229	-0.844807008949854	0.398218600655861	0.486292224740254
YOR193W	YOR193W	99.0855851921865	-0.47221532282684	0.560544248226211	-0.84242292079728	0.399551267658966	0.487739010979276
YMR301C	YMR301C	188.729317793838	-0.388391895891953	0.462944678614429	-0.838959629159993	0.401491964428178	0.49000592532941
YGL015C	YGL015C	2.85466933992155	1.49815005650937	1.78948045502456	0.837198334467873	0.402481093526325	0.491028188392783
YDR209C	YDR209C	87.3078281930492	0.470424279034462	0.561922310581108	0.837169605435271	0.402497239623314	0.491028188392783
YJL184W	YJL184W	89.3820145189883	0.436143793258715	0.521355069920241	0.836558074184333	0.402841020393655	0.491345242908296
YER134C	YER134C	176.174911600857	-0.407288485635602	0.486971705728853	-0.836369918096187	0.402946830338637	0.491371972786466
YMR015C	YMR015C	395.869058156709	-0.366434876773468	0.438264233275115	-0.836104908755909	0.403095887104505	0.491451417729202
YDR502C	YDR502C	1246.49924072161	0.525397593450945	0.628697799049635	0.835691796989202	0.4033283112219	0.491632449287548
YOR083W	YOR083W	24.6222115438787	-0.622756760225459	0.748009786794689	-0.832551620606525	0.405097653672946	0.493686424794517
YBR082C	YBR082C	1863.55507722029	0.435279150757633	0.522989322620241	0.832290702565076	0.405244877268882	0.493763105089213
YKL015W	YKL015W	162.481080602927	0.390439528096245	0.470534360473962	0.829778993616877	0.406663749686375	0.495388848151643
YBR245C	YBR245C	230.050201763655	0.393045578875313	0.474029779847147	0.82915798877035	0.407015013848726	0.495713648598874
YMR094W	YMR094W	23.7296794949746	-0.645283053531194	0.778626610023374	-0.828745184436764	0.407248611919163	0.495895035345227
YDR169C-A	YDR169C-A	4.04565774266503	-1.34144067346274	1.61896762939832	-0.82857782274577	0.407343341469017	0.495907285592191
YJR129C	YJR129C	112.435296963824	0.436283904778741	0.526778325408292	0.828211571614281	0.407550691639348	0.496056608672415
YJL030W	YJL030W	107.729747773659	-0.417686177617879	0.50507465231283	-0.826979092506853	0.408248911866714	0.496803215625046
YLR283W	YLR283W	59.5193570286926	0.477766584114681	0.578376302365738	0.82604799359944	0.408776867275425	0.497342358045734
YBR029C	YBR029C	691.904931807839	-0.333975974929653	0.404707657218486	-0.825227714308732	0.409242321886484	0.49780525011197
YMR052W	YMR052W	85.5085975569706	0.420607605164664	0.510194957991205	0.824405648422567	0.409709106484364	0.49826956741672
YDR379W	YDR379W	212.397666621136	0.371130348612021	0.450716537009993	0.823422967956894	0.410267506314787	0.498741549291347
YNL073W	YNL073W	111.182712460462	-0.445297073900803	0.540699585519544	-0.82355726881671	0.410191164320915	0.498741549291347
YKR022C	YKR022C	303.151832266222	0.351436907647838	0.427577057433343	0.821926484450409	0.411118738620041	0.499672639987047
YBR111W-A	YBR111W-A	168.308980761603	0.369812997167212	0.450663670562752	0.820596425501571	0.411876184415228	0.500489380107881
YGR189C	YGR189C	1068.508633572	0.402875962561331	0.491153775428207	0.820264411507552	0.412065389726547	0.500615429916695
YGL245W	YGL245W	1391.68867800361	-0.345846744537904	0.421993180104435	-0.819555293410937	0.412469668485703	0.501002664521104
